model_number,star_age,star_mass,log_L,Teff,radius,log_R,log_center_T,log_center_Rho,center_h1,center_he4,center_c12,center_o16,surface_h1,surface_he4,he_core_mass,co_core_mass,fe_core_mass,surf_avg_v_div_v_crit
654,4710001.587089165,49.28376952817999,6.015358242799896,5781.751894766866,1014.4096675702472,3.006213379489161,8.363565757996,2.6081819271568327,0.0,0.3393670702759337,0.4945654822019561,0.16605234225740054,0.6873687701779723,0.3126306940933304,29.185306926449705,0.0,0.0,0.7337488309685927
655,4710132.153023672,49.283769274120246,6.015365652989994,5695.5809744842045,1045.345673445608,3.0192599260890085,8.363619265900658,2.6083487497374054,0.0,0.33895285683072685,0.49466252539595207,0.16636950100279954,0.6873684943056836,0.31263096997011636,29.185306926449687,0.0,0.0,0.9109254365127463
656,4710288.832145081,49.26913952988478,6.015042606528675,5610.5396310332335,1076.874753219057,3.0321651952674475,8.363682747291763,2.6085474565258666,0.0,0.3384541508644278,0.4947795566016392,0.16675116182764776,0.6873675198271963,0.31263194446447623,29.185306926449776,0.0,0.0,0.9785472354863876
657,4710382.839617926,49.259045006362314,6.014877806162653,5560.166897316709,1096.2671696194204,3.0399164083011914,8.363720543203579,2.6086661253877357,0.0,0.33815735548674897,0.49484773025213047,0.166979775208261,0.6873665915508739,0.31263287275589946,29.185306926449886,0.0,0.0,0.9851406743288266
658,4710476.847090771,49.25346514661884,6.014796913894116,5502.038691842701,1119.4490639376445,3.0490043375273106,8.363758094634381,2.608783982051838,0.0,0.33786184814683556,0.4949147091327469,0.16720829531264655,0.687365950008344,0.31263351430885317,29.185306926449613,0.0,0.0,0.9885548480206351
659,4710589.656058185,49.253464227723875,6.0147693225686,5427.802710241642,1150.243307487344,3.0607897150689594,8.363803292096277,2.6089256779659027,0.0,0.33750778564614153,0.4949943419472469,0.1674827149343355,0.6873655008504774,0.3126339634740113,29.185306926449474,0.0,0.0,0.03140596468116244
660,4710725.026819082,49.253464060436976,6.014623215794529,5344.243295600175,1186.2939801754958,3.074192326588957,8.363857858829792,2.609097202223718,0.0,0.3370798594158115,0.49509169441754797,0.16781327648303915,0.687364794563275,0.31263466977266985,29.185306926449723,0.0,0.0,0.012331678984268013
661,4710887.471732159,49.25346385668447,6.014376461964948,5247.912714311066,1229.8954242911218,3.0898681857612686,8.363922706819043,2.6093014896289395,0.0,0.3365686908125564,0.49520608462850135,0.1682100401657641,0.6873639464234846,0.3126355179262041,29.185306926449726,0.0,0.0,0.011164842845727432
662,4710984.938680005,49.25346373095444,6.014222585756921,5194.48036288339,1255.1055098859467,3.0986802361239736,8.363960923192922,2.609421709290458,0.0,0.3362656497483387,0.4952717425602753,0.16844741450967118,0.6873630330323384,0.31263643133213365,29.185306926449613,0.0,0.0,0.010676507916880127
663,4711033.672153927,49.25346366708781,6.014133198850885,5167.5613339866795,1268.085335620418,3.1031484803138754,8.363979724604826,2.609480673800298,0.0,0.33611521173946113,0.4953037010801757,0.16856588961707214,0.6873624400635455,0.3126370243105138,29.185306926449755,0.0,0.0,0.010475305145019893
664,4711082.4056278495,49.25346360270927,6.014031393958549,5140.801296577444,1281.1713621052045,3.1076072223593405,8.36399865680539,2.609540027433363,0.0,0.33596297619674215,0.495336934402743,0.16868488740946858,0.6873619519063123,0.31263751247563476,29.185306926449574,0.0,0.0,0.010238191464837709
665,4711140.885796557,49.25346352484007,6.013910564407333,5109.567920623652,1296.7017292473615,3.112840090009213,8.36402141490637,2.6096114599109392,0.0,0.33578029080867083,0.495376732468402,0.16882776940542635,0.6873614871874367,0.3126379772020133,29.185306926449726,0.0,0.0,0.009894021365884461
666,4711211.061999006,49.25346343052719,6.013749931433856,5072.256515384636,1315.6055872821662,3.119125709231916,8.364048656248082,2.6096970357426423,0.0,0.33556125886297017,0.49542422619836823,0.16899930121409498,0.6873609609975604,0.3126385034003787,29.1853069264496,0.0,0.0,0.009474644510164968
667,4711295.273441945,49.25346331609018,6.013537459361989,5028.77916809701,1338.1252363680373,3.1264967613528154,8.364081341658721,2.609800017693264,0.0,0.3352986873291182,0.49548084753586324,0.16920524369963152,0.6873602660916933,0.31263919831744647,29.185306926449734,0.0,0.0,0.009005748972449441
668,4711396.327173472,49.25346317697671,6.013260157395338,4977.816333972382,1365.2289929147794,3.1352055026722336,8.364120381964787,2.6099233816263823,0.0,0.33498387667995466,0.4955483392439114,0.16945255335328788,0.6873593825960173,0.31264008182734554,29.185306926449737,0.0,0.0,0.008429299586370356
669,4711513.878311196,49.253463012672746,6.012896866715679,4920.612927937341,1396.571540252345,3.1450631876138484,8.364165348899979,2.6100659143759324,0.0,0.33461892953166916,0.49562558929697353,0.1697402396165546,0.6873582824018891,0.3126411820391559,29.18530692644957,0.0,0.0,0.007820620980030463
670,4711639.463441389,49.2534628341132,6.012479487250772,4862.561368923509,1429.429410797311,3.1551627135532945,8.364213410329919,2.610218979529454,0.0,0.33422820173337,0.49570836287580616,0.17004818218462875,0.6873567280705171,0.3126427363954528,29.18530692644966,0.0,0.0,0.007201616316817647
671,4711790.16559762,49.25346261608373,6.011898243392206,4796.617220621669,1468.0206273480826,3.1667321579509715,8.36427045130936,2.6104019507343637,0.0,0.33375995813743675,0.49580668423436397,0.17041809036408107,0.6873546284417386,0.3126448360578062,29.185306926449705,0.0,0.0,0.006524248448826138
672,4711966.541895228,49.25346235584863,6.011093405221835,4725.148323764606,1511.3636477874177,3.1793689720995717,8.364335306394636,2.61060929084466,0.0,0.3332117852379126,0.49592110428585096,0.17085182663375528,0.6873518191205115,0.31264764542377194,29.185306926449716,0.0,0.0,0.0058057033465745604
673,4712152.828080892,49.25346207516437,6.010130757188957,4657.428449777854,1553.9110535829454,3.191426156006943,8.364404123356024,2.6108346080240152,0.0,0.33263106125558173,0.496042418362805,0.17131121885663622,0.6873472659998903,0.312652198616491,29.185306926449634,0.0,0.0,0.005140057595001935
674,4712338.738700293,49.253461789534505,6.009037663820149,4596.6098011201875,1593.2969151271316,3.2022967152773414,8.364470360738316,2.611053771535557,0.0,0.3320564440407272,0.4961590512251016,0.1717691855299604,0.687340924132086,0.3126585405837827,29.185306926449627,0.0,0.0,0.0045489777306874195
675,4712518.751541551,49.25346150823975,6.007782405126582,4544.296874854904,1627.8372115966179,3.2116109720272634,8.364533669348932,2.611265314914303,0.0,0.3314971787274136,0.4962733978790648,0.17221408688727297,0.6873325420323315,0.3126669228134559,29.185306926449655,0.0,0.0,0.004040915111137664
676,4712691.159762528,49.253461235130644,6.006402292336486,4499.80884345515,1657.5482423934204,3.219466177258024,8.364593065349558,2.611466407918566,0.0,0.3309579809792085,0.49638483924819465,0.17264182650776447,0.6873210858965644,0.312678379123847,29.185306926449627,0.0,0.0,0.0036171620901969933
677,4712854.385643285,49.253460973809126,6.00495401723819,4462.025566182562,1682.9300331105394,3.226066060797187,8.364647115929175,2.6116521820032546,0.0,0.3304523790054113,0.4964862006726118,0.17304605119228397,0.6873062453905113,0.3126932198511808,29.18530692644949,0.0,0.0,0.0032642805199595373
678,4713007.629379587,49.253460726465725,6.003481091705167,4430.291921537597,1704.2331908755827,3.2315290191757122,8.364696141242835,2.6118233974840304,0.0,0.32998005090265914,0.4965791506148458,0.17342541441888945,0.6872883742885484,0.31271109121246027,29.185306926449556,0.0,0.0,0.002975051034324627
679,4713152.339200982,49.25346049149298,6.00197567619571,4403.661942905318,1721.9203355810998,3.236013055005062,8.364740715002284,2.6119817106979952,0.0,0.3295361923999602,0.4966649407197081,0.17378346868220526,0.6872677900495133,0.3127316757405816,29.188073967201483,0.0,0.0,0.002734541777627651
680,4713289.931893481,49.253460267155766,6.00046012772711,4380.592079101965,1737.0711109542451,3.239817597642774,8.364782145723565,2.612131633987771,0.0,0.32911360260713163,0.49674658446540654,0.17412440120848582,0.6872442299444558,0.3127552361644356,29.18807396720155,0.0,0.0,0.002534580260775292
681,4713421.255007751,49.25346005242835,5.998955887571849,4360.481306485632,1750.097509018906,3.243062246657207,8.364820548856938,2.6122737486082257,0.0,0.3287107042595478,0.496823892714644,0.17444997834843606,0.6872171440002354,0.312782322458905,29.188073967201582,0.0,0.0,0.002367185837870979
682,4713547.353995693,49.253459845854,5.997533046879084,4342.9635346141595,1761.3567115896412,3.245847318594703,8.364856407980545,2.6124093962429917,0.0,0.32832587280396197,0.49689635267978516,0.17476233738108896,0.6871772899020329,0.31282217704373794,29.188073967201642,0.0,0.0,0.002230302169989964
683,4713669.83898608,49.253459644925464,5.996134306090457,4327.543237516914,1771.077160445281,3.2482374824919513,8.364890482753639,2.6125407325863526,0.0,0.3279534982186903,0.49696543116964237,0.17506562135166528,0.6871282626909314,0.31287120481703984,29.188073967201408,0.0,0.0,0.0021190744307749126
684,4713789.042443769,49.25345944922786,5.9950448517055435,4314.22698379357,1779.79345365543,3.2503696050378315,8.364923637689229,2.612670089558438,0.0,0.32759189200178807,0.4970318437581333,0.1753608031456943,0.6870644554826909,0.31293501269674007,29.188073967201692,0.0,0.0,0.0020384863485386896
685,4713905.819394087,49.25345925726391,5.994301908618216,4303.132617959034,1787.4530925998463,3.2522346536102664,8.364956424982116,2.612799120183046,0.0,0.3272393176439757,0.49709545697495805,0.1756497526792199,0.6869450393942179,0.3130544298274172,29.18807396720166,0.0,0.0,0.0020753312624668396
686,4714022.150537455,49.25345906560093,5.9936124873816405,4293.339833128632,1794.191822641346,3.2538688729673533,8.364989841651438,2.6129312349314864,0.0,0.32688799992738166,0.49715867197211755,0.1759378437843458,0.6868024870344978,0.3131969833190999,29.18807396720152,0.0,0.0,0.002025720241436678
687,4714139.038701927,49.253458872613216,5.99290595935747,4284.367177204789,1800.2498091535672,3.2553327735529125,8.36502411277249,2.6130674318938847,0.0,0.3265349781706498,0.4972219878773751,0.1762275379154161,0.6866551212266243,0.31334435020243107,29.188073967201476,0.0,0.0,0.001979112699673622
688,4714257.292324948,49.25345867702311,5.992187230596192,4275.874447095767,1805.9132614030989,3.2566968871742525,8.365059434505,2.6132086866122046,0.0,0.3261765852871638,0.4972867247656885,0.17652118197514147,0.6865036456452205,0.3134958267954097,29.188073967201536,0.0,0.0,0.0019382410084513595
689,4714376.340292244,49.2534584798056,5.991444809959484,4267.664145966163,1811.3196448732895,3.257995097335088,8.365095591157107,2.613354600662171,0.0,0.32581449688823866,0.4973525859043265,0.17681739713929162,0.686348206137757,0.313651267255973,29.188073967201596,0.0,0.0,0.0018961606281409705
690,4714493.960099424,49.25345828467555,5.990720830900558,4259.894051540083,1816.4187683411592,3.259215980646287,8.365131305492435,2.613499149672787,0.0,0.32545529105486753,0.49741847799794336,0.17711069884491554,0.6861988145845056,0.3138006596582068,29.188073967201646,0.0,0.0,0.0018548031023844058
691,4714609.904401882,49.25345809207663,5.990104606295312,4252.415686711801,1821.5204061179047,3.26043404091681,8.365167931460737,2.6136478382538284,0.0,0.32509847515477086,0.4974851771969253,0.17740080357393848,0.6860557460095763,0.3139437289918184,29.188073967201724,0.0,0.0,0.0018131174144226804
692,4714723.158131,49.25345790365606,5.9898826277004416,4245.337113715687,1827.1327829019067,3.261770109906523,8.365204824607266,2.6137972793328696,0.0,0.3247534117696122,0.4975475161572336,0.17768351632679708,0.6859175423183075,0.3140819333616663,29.188073967201706,0.0,0.0,0.0017844974353020968
693,4714832.111855613,49.253457721870205,5.990331706504248,4238.575803717608,1833.9145870997281,3.263379104935378,8.365243595251231,2.6139510087792313,0.0,0.32441876886602916,0.4976091924687427,0.1779564715842615,0.6857846823467593,0.3142147939348158,29.188073967201646,0.0,0.0,0.0017549638339858086
694,4714937.715800606,49.25345754474671,5.991395804808466,4232.315838211796,1841.5983789717693,3.2651949240073033,8.365282744186594,2.6141038198744364,0.0,0.32410857227901946,0.49765829552797547,0.17821755437593115,0.6856539272404001,0.31434554958946104,29.188073967201753,0.0,0.0,0.0017323310116761188
695,4715041.071679959,49.2534573701108,5.993287506169146,4226.309892312466,1850.8628448998375,3.267374237277961,8.365327705720794,2.614271987753318,0.0,0.3237921779247778,0.497715481760017,0.17847675167165128,0.685527076971541,0.3144724003577787,29.188073967201575,0.0,0.0,0.0016970533124736965
696,4715144.361597365,49.253457193765335,5.99568021977124,4221.06606002974,1860.582675783085,3.2696489728464684,8.365374857864621,2.614444116543572,0.0,0.3234971761695244,0.4977567346163924,0.17873049014568254,0.6854046017005997,0.31459487608754183,29.188073967201586,0.0,0.0,0.0016591846247845756
697,4715250.04264503,49.253457011167654,5.998452221730177,4215.949637372371,1871.0631398002529,3.2720884431943773,8.365430959581023,2.6146415343325917,0.0,0.3231741859134769,0.49781411498924727,0.17899608885828314,0.6852860179049091,0.31471346031017544,29.18807396720177,0.0,0.0,0.0016179952383919083
698,4715359.596199683,49.253456819341906,6.00147937059931,4211.711247690901,1881.3763007379882,3.2744756690162555,8.365492852018702,2.614853974999751,0.0,0.32284538985368516,0.4978687474836607,0.17927024090591248,0.685171427491382,0.3148280511231113,29.188073967201685,0.0,0.0,0.0015814530909193257
699,4715477.680239967,49.25345660968184,6.004565361715485,4207.730335717467,1891.6467719111959,3.276840043624112,8.365564705162198,2.615095123284607,0.0,0.32247849828387876,0.4979362425468279,0.17956962465335613,0.6850548127623156,0.3149446662469182,29.18807396720163,0.0,0.0,0.0015441946150422064
700,4715610.686491259,49.25345637018423,6.007604688118564,4204.5634826633805,1901.138149569844,3.2790136767896363,8.365646098815887,2.615363512388624,0.0,0.32207631431039746,0.4980034627470091,0.17990457418480493,0.6849343290632456,0.3150651503443074,29.188073967201674,0.0,0.0,0.0015147767538974599
701,4715766.888320423,49.25345608506877,6.010101931320792,4201.876676280835,1909.0509655265935,3.2808175228156204,8.36574239388672,2.61567750469998,0.0,0.32158634822372284,0.4980943411996454,0.18030364457447048,0.6848080406589062,0.3151914391577293,29.188073967201703,0.0,0.0,0.001488352048139532
702,4715954.330515417,49.25345573900642,6.012260603287545,4199.670412128809,1915.8126891628049,3.2823530454316674,8.365853000414434,2.6160357188072996,0.0,0.32100402112925935,0.4981978766476449,0.18078241543833407,0.684674648798691,0.3153248314421046,29.188073967201603,0.0,0.0,0.0014661573281823247
703,4716179.261149412,49.253455319562796,6.013984133736833,4197.949265862279,1921.1923845914573,3.2835708564717847,8.365978940571633,2.6164407256448676,0.0,0.32030354969863634,0.49832143207531976,0.18135930617168206,0.684534887594384,0.3154645930833687,29.18807396720165,0.0,0.0,0.001449467131782535
704,4716449.177910205,49.25345481208562,6.01533380280882,4196.530648940206,1925.4811161042537,3.2845392636952155,8.366121634305163,2.616896202789315,0.0,0.31946140857486216,0.4984682699989593,0.18205457859988192,0.6843892633609683,0.31561021776514314,29.1880739672018,0.0,0.0,0.0014356754741555256
705,4716773.078023157,49.2534541990125,6.016441958881807,4195.006655282312,1929.3402824590823,3.285408831978304,8.366284691657645,2.6174121233321244,0.0,0.31844903984645295,0.4986422530889944,0.18289292668415189,0.6842380278125603,0.31576145377277787,29.188073967201724,0.0,0.0,0.0014224330593432726
706,4717161.758158701,49.253453458988815,6.017490562490949,4193.93616325992,1932.6571185703988,3.286154810716823,8.366474455759834,2.6180066089282965,0.0,0.3172287745070581,0.49885003785909615,0.18390536122408574,0.6840809779261373,0.3159185041301433,29.188073967201504,0.0,0.0,0.0014106470872390987
707,4717628.174321351,49.253452566047606,6.018422301049181,4192.877917289675,1935.7081413235449,3.2868398766460123,8.366697062409479,2.6186969885745612,0.0,0.31576275612936094,0.4990936118351321,0.18512774912046234,0.6839185515060661,0.3160809310318378,29.18807396720171,0.0,0.0,0.0013994401763785529
708,4718187.873716532,49.25345148903173,6.019340078778031,4191.835238296606,1938.718666629996,3.28751479185601,8.366961025100435,2.619507476853052,0.0,0.3139994785596041,0.4993788453172046,0.18660572350611068,0.6837509782332191,0.3162485047966471,29.188073967201827,0.0,0.0,0.001389027547977039
709,4718859.512990749,49.25345019002548,6.020232516944378,4190.925798565204,1941.5540095821254,3.288149476127102,8.3672761612101,2.6204659432987762,0.0,0.31187616694979386,0.4997120697839983,0.1883957241723233,0.6835787206989993,0.3164207628321892,29.18807396720174,0.0,0.0,0.0013793324471305256
710,4719665.4801198095,49.253448623453714,6.021085911183888,4190.10592135042,1944.2231645770808,3.288746113255798,8.367651909462396,2.6215982388960275,0.0,0.30933174441851313,0.5000886433673453,0.19056346544649047,0.683402550497094,0.31659693354293317,29.188073967201678,0.0,0.0,0.0013702220311161072
711,4720632.640674682,49.25344673449912,6.021891676279416,4189.325056285197,1946.7531248929297,3.289310880490398,8.36810368838409,2.622949056687967,0.0,0.30626515227847967,0.5005200732349367,0.19319849224580687,0.6832232875714515,0.316776196982959,29.188073967201856,0.0,0.0,0.0013613206489740967
712,4721793.23334053,49.253444457218535,6.022674342017779,4188.4937879911395,1949.2815873864638,3.289874580531029,8.368646214310322,2.624559385357269,0.0,0.3025900964325285,0.5009907314720332,0.19640271833655995,0.6830417013408852,0.3169577837316149,29.188073967201763,0.0,0.0,0.001352954387079973
713,4723185.944539546,49.25344171192719,6.023411160316153,4187.764637154946,1951.6152835281466,3.2903942105090684,8.369298363259704,2.6264846050290327,0.0,0.29819428622690086,0.5014822565112723,0.20030678414875264,0.6828583955302234,0.3171410900626776,29.188073967201735,0.0,0.0,0.0013451267434871608
714,4724857.197978366,49.253438403114544,6.024133511330762,4187.111205798615,1953.8486786689916,3.2908909255220355,8.370083428234118,2.6287923176610763,0.0,0.2929528016547212,0.5019569707844403,0.2050732705394014,0.6826740707460025,0.3173254153679115,29.188073967201742,0.0,0.0,0.0013377401376617538
715,4726862.70210495,49.25343441542253,6.024850290945615,4186.465385375969,1956.065065835034,3.291383296905127,8.371030259545215,2.6315662731913614,0.0,0.286718129388911,0.5023554904165135,0.2109090500676425,0.6824892897139501,0.3175101969202506,29.188073967201852,0.0,0.0,0.0013304526227669528
716,4729269.307056851,49.25342960967485,6.0256038962049905,4185.810735938047,1958.3753491818693,3.2918959338694362,8.372178629487959,2.6349245348471464,0.0,0.2792965629486146,0.5025990937907356,0.21808651278458457,0.6823044367887656,0.31769505036413154,29.18807396720175,0.0,0.0,0.0013233230502978663
717,4732157.232999132,49.25342381723428,6.026421112946257,4185.084339133469,1960.8992861772833,3.2924552884252085,8.373576451203606,2.63900947609124,0.0,0.27047686476795735,0.502550083733225,0.22695453384387448,0.6821197823885374,0.3178797052808947,29.18807396720179,0.0,0.0,0.001315295713476321
718,4735622.744129869,49.25341683367072,6.027349912594137,4184.2037773996235,1963.8235454800845,3.2931024627446943,8.375269150469501,2.6439509794409513,0.0,0.26012549641399324,0.5019249337914633,0.23793008400088417,0.681935448941129,0.3180640392424928,29.188073967201785,0.0,0.0,0.001306153054639914
719,4739781.357486754,49.2534084100301,6.028422456554054,4183.269171177817,1967.1286745964196,3.2938327690903773,8.377325706797743,2.649950443137798,0.0,0.24802630944377857,0.5003697892432798,0.251583003080806,0.6817513976907201,0.31824809100498913,29.18807396720171,0.0,0.0,0.0012965565318799315
720,4743372.67888266,49.25340109374431,6.029340222622193,4182.487471558179,1969.9444271083812,3.2944539747196644,8.379126213578688,2.6551996891483043,0.0,0.23784359912484493,0.49841133852698777,0.2637227182904236,0.6816187635663786,0.318380725497716,29.188073967201706,0.0,0.0,0.0012881446976132378
721,4746656.142430511,49.25339437303725,6.030180428111941,4181.79754039493,1972.501623037342,3.2950173692329767,8.380814711119621,2.6601270993974735,0.0,0.228617279663126,0.496191170287723,0.2751676527687575,0.6815175471785949,0.31848194216626524,29.18807396720181,0.0,0.0,0.0012810317366292745
722,4749749.006296205,49.25338801606254,6.030959420948938,4181.042117260457,1974.9849320109604,3.2955637865602223,8.382431430941393,2.664846195858804,0.0,0.22007771820140745,0.4936661205684054,0.2862305604976956,0.6814379327751342,0.3185615567903551,29.1880739672018,0.0,0.0,0.0012744715668455947
723,4752708.615114345,49.25338190980696,6.031703587117409,4180.457030606759,1977.2310720423925,3.2960574267485407,8.384001332311168,2.6694287780700616,0.0,0.2120571263816371,0.4908445216885159,0.29707086319295317,0.6813742338266316,0.3186252559152477,29.188073967201724,0.0,0.0,0.0012684131691439058
724,4755568.1069217725,49.25337598947829,6.032414417311743,4179.8782436620895,1979.397907721096,3.296533106867826,8.385544555152734,2.6739367916411134,0.0,0.20442488247447813,0.48775415445582015,0.3077913674055228,0.6813227904496094,0.31867669943463683,29.18807396720197,0.0,0.0,0.0012625145705083037
725,4758345.9736146135,49.253370219273755,6.033107407368016,4179.326969790889,1981.500405361366,3.296994165515117,8.387070764620551,2.678396554791461,0.0,0.19711376095778274,0.484411534165451,0.31844275041824216,0.6812809899413917,0.31871850005847985,29.1880739672018,0.0,0.0,0.0012568145549719148
726,4761052.739486168,49.25336457913361,6.033780228716458,4178.757535853424,1983.5763866978364,3.297448929631237,8.388590872788049,2.6828421977945838,0.0,0.19005643308626144,0.4808470948875766,0.32906187130551956,0.6812469045617536,0.31875258553236574,29.188073967201802,0.0,0.0,0.0012512088014860572
727,4763694.493721582,49.25335905788528,6.034432970257584,4178.214867154808,1985.5832742919254,3.297888105858262,8.390113524608612,2.6873075032719567,0.0,0.18320423660356977,0.47708698132878374,0.3396712088796562,0.681219043869433,0.3187804463016984,29.188073967201703,0.0,0.0,0.0012458692550497595
728,4766274.305029498,49.25335365056583,6.035063372731827,4177.683766020384,1987.5301350162292,3.2983137221697874,8.39163122825541,2.6917629468959765,0.0,0.17658806498073987,0.4731198939981031,0.35025113348981324,0.681196245748436,0.3188032444856976,29.188073967201827,0.0,0.0,0.0012405036916297968
729,4768795.587488677,49.25334835136225,6.035693648784831,4177.077545625706,1989.5502363477303,3.2987549096011115,8.393143314224519,2.6962027028771245,0.0,0.17020642105536732,0.4689526584522667,0.36079627538215553,0.6811775632178656,0.318821927067886,29.188073967201685,0.0,0.0,0.001235060050120527
730,4771262.930288763,49.25334315124062,6.03630433960579,4176.527505600031,1991.4739911273284,3.299174638847962,8.394651961975187,2.7006420236105644,0.0,0.1640473232149616,0.4645933260486803,0.37131051552485106,0.6811622146202877,0.3188372757078633,29.1880739672019,0.0,0.0,0.0012294882971864336
731,4773680.450002935,49.25333804269778,6.036897884926936,4175.943414853548,1993.3928348210607,3.2995928928718135,8.39615860970002,2.7050753277595505,0.0,0.15809011567578765,0.4600548037370565,0.3818015466809115,0.6811495812600601,0.3188499091029851,29.188073967201763,0.0,0.0,0.0012235930361603241
732,4776051.474101546,49.25333301955878,6.0374799302624576,4175.287071459425,1995.3562447978377,3.3000204445530428,8.397670690551095,2.7095302471961906,0.0,0.1523019675498442,0.45535604855305567,0.39228317680223,0.6811391599503397,0.31886033044148615,29.18807396720165,0.0,0.0,0.001217155791320707
733,4778378.133524574,49.253328077923676,6.03804219524436,4174.576463186002,1997.3281280308938,3.3004494181441077,8.399179876953683,2.7139793464735518,2.1991441932837012e-30,0.1467162708485014,0.45048538111183184,0.4027336292271817,0.6811305447034244,0.3188689457121921,29.188073967201664,0.0,0.0,0.0012100464133338099
734,4780663.16769422,49.2533232127294,6.038579060603163,4173.748623474878,1999.3559225903289,3.300890113506568,8.40069766192234,2.7184577150486446,0.0,0.14127644213867002,0.44547420641526364,0.4131779973384331,0.6811234424191019,0.31887604801612557,29.18807396720177,0.0,0.0,0.0012015767031108339
735,4782908.850838618,49.253318419825774,6.039093978472712,4172.779891634412,2001.4705137518224,3.301349196335101,8.402217137416907,2.7229438744677195,0.0,0.136012667177952,0.4403104609656766,0.423598073894682,0.681117522388642,0.3188819680629309,29.188073967201646,0.0,0.0,0.0011910477833975825
736,4783460.910905254,49.253317238790174,6.038833887153952,4172.444663846168,2001.192806689335,3.301288933137644,8.402575773616544,2.724001772593596,0.0,0.1347975041046874,0.43899040120526006,0.426131415561247,0.6811163172890232,0.3188831731658768,29.188073967201795,0.0,0.0,0.0011846443313129704
737,4784012.970971891,49.25331605875721,6.039130192173051,4172.134656857595,2002.1731040191676,3.3015016230285887,8.402934685642201,2.7250593685738815,0.0,0.13360683458609035,0.43764730912858546,0.4286632378394135,0.6811152805701597,0.3188842098876028,29.188073967201912,0.0,0.0,0.0011799955788914754
738,4784675.443051854,49.253314640949355,6.039286230434576,4171.717884862105,2002.9329608209944,3.3016664134809197,8.403355556693768,2.7262968543538477,0.0,0.13223534368416787,0.43599226870438046,0.4316873591792609,0.6811142040583466,0.3188852864023879,29.188073967201767,0.0,0.0,0.0011745325054722832
739,4785470.40954781,49.25331293828971,6.039622407249644,4171.369833116088,2004.042707478768,3.30190697239717,8.4038615623207,2.7277821531540027,0.0,0.13061018410484596,0.4339753694646137,0.43532639564690756,0.6811130863832695,0.3188864040805505,29.188073967201817,0.0,0.0,0.00116922152745712
740,4786424.369342958,49.25331089220682,6.039852601106231,4170.990907310538,2004.9381294459238,3.3021009752331008,8.404478996454927,2.729595212832626,0.0,0.12864007548867054,0.43153507069660796,0.43973297156566954,0.6811119416397813,0.31888754882719933,29.188073967201884,0.0,0.0,0.0011629032087588833
741,4787569.121097134,49.25330843439092,6.040153523051417,4170.334495947634,2006.2642825785415,3.3023881414987133,8.405224608258624,2.731783783444378,0.0,0.12630126843034703,0.4285515440438763,0.4450503994779204,0.681110758233227,0.3188887322370207,29.18807396720192,0.0,0.0,0.0011550375346186343
742,4788942.823202148,49.25330548088071,6.040604060076478,4169.740699624928,2007.8769471744656,3.3027370935324183,8.406134365015273,2.7344530498716875,0.0,0.12350109657825176,0.4249062704843232,0.45148947202664774,0.6811095512109531,0.31888993926262665,29.1880739672018,0.0,0.0,0.0011472442294839203
743,4790591.265728163,49.25330192977778,6.041034148759263,4169.270968605083,2009.3240940807352,3.3030499919592726,8.407241307328345,2.7377012481262133,0.0,0.12016808337889126,0.4204302279612123,0.4592901122368686,0.6811083238729075,0.3188911666040607,29.188073967201557,0.0,0.0,0.0011379359719500882
744,4792569.3967593815,49.2532976607076,6.0416788028678905,4168.683585309586,2011.382641848577,3.303494697864548,8.408598260136904,2.7416810443397654,0.0,0.11619807083673817,0.4149167943117577,0.46876221000904533,0.6811070576933681,0.31889243278709556,29.188073967201632,0.0,0.0,0.0011306227541240477
745,4794943.153996842,49.253292524097795,6.0423049081333,4167.852165260169,2013.6361664190285,3.3039810028656733,8.410264145483321,2.746569345507822,0.0,0.11148341462064017,0.40809414346849476,0.4802838207449351,0.6811057772665398,0.31889371321745846,29.188073967201625,0.0,0.0,0.001121600913823239
746,4797663.209823655,49.25328662221501,6.043016626945951,4167.0782810245555,2016.035412081389,3.304498156313403,8.41221803053824,2.7523031130506252,0.0,0.10618331745490812,0.3999914729885476,0.4936653780044686,0.6811045458727412,0.31889494461465623,29.188073967201543,0.0,0.0,0.0011119457618529568
747,4800022.602017061,49.25328148750089,6.043644358567938,4166.608048780732,2017.9483364190894,3.3049100432213465,8.413956602298144,2.75740374041687,0.0,0.10166203682187844,0.39275216072525343,0.5054046948625196,0.6811036136311791,0.31889587685879167,29.18807396720178,0.0,0.0,0.0011044814740241882
748,4802206.422955251,49.25327672267971,6.044189917071775,4165.970168485023,2019.834602184846,3.305315807912277,8.415603120646086,2.7622340353060575,0.0,0.09754400375764784,0.38587257576061285,0.5163797405872435,0.6811028575097172,0.3188966329823408,29.18807396720178,24.383311748434124,0.0,0.0010973808577364873
749,4804296.211257618,49.25327215245016,6.04475128368341,4165.640577079105,2021.4602812213172,3.305665212493401,8.417219143918965,2.766979483871598,0.0,0.09365396847189582,0.3791309015662232,0.5269867783136526,0.6811022281111878,0.3188972623826075,29.18807396720186,24.3913612362582,0.0,0.001091394690463785
750,4806330.353142399,49.253267693867066,6.045303595678908,4165.433834562489,2022.9468758024852,3.305984478001268,8.418831792109025,2.7717137008527826,0.0,0.08991207048114425,0.3724210826532789,0.5374111014121361,0.681101685747725,0.31889780474756746,29.188073967201795,24.390868410472937,0.0,0.0010870361522395211
